ward_no,ward_name,zone,ndvi_change,lst_change_c,heat_risk_score,tree_prob_first,tree_prob_last,tree_prob_change
9,RAMANTHAPUR,L.B.NAGAR ZONE,-0.091082541733965,-0.9443109621904356,-0.0334855448507854,0.07702308336318978,0.060165916400967,-0.016857166962222773
106,SERILINGAMPALLY,SERILINGAMPALLY ZONE,-0.0894751243117132,-0.9421991759251612,-0.047447932808029,0.09645712621792102,0.08254679584005369,-0.013910330377867333
4,MEERPET H.B.COLONY,L.B.NAGAR ZONE,-0.0902662424117156,-0.9964496998482844,-0.0937872757311283,0.10425852107404524,0.06864693984751379,-0.03561158122653145
142,ADDAGUTTA,SECUNDERABAD ZONE,-0.0515798621821788,-0.6237553265986691,-0.1079567047768801,0.04486297618083332,0.0660470676172099,0.021184091436376576
46,FALAKNUMA,CHARMINAR ZONE,-0.0461738651055439,-0.5703161395090959,-0.1085774884536568,0.039124509896078644,0.05469242401420448,0.015567914118125838
103,BORABANDA,SERILINGAMPALLY ZONE,-0.017567525298704,-0.2952953579403896,-0.1196201049533487,0.03073608418653914,0.03364608718057298,0.0029100029940338397
119,OLD BOWENPALLY,KUKATPALLY ZONE,-0.0169142981846582,-0.3341806217675085,-0.1650376399209256,0.03932131893683181,0.03665695655897262,-0.002664362377859185
131,QUTHBULLAPUR,KUKATPALLY ZONE,-0.0427875074904073,-0.5953248651896814,-0.1674497902856084,0.11667289882065154,0.13864737486426554,0.021974476043613994
7,CHILUKA NAGAR,L.B.NAGAR ZONE,-0.0739963011872947,-0.9344976418922712,-0.1945346300193242,0.08583767691538405,0.09443133897873067,0.008593662063346622
65,KARWAN,KHAIRATHABAD ZONE,-0.047245418855881,-0.7262115221980565,-0.2537573336392457,0.03968795521315513,0.03747165335826802,-0.0022163018548871094
73,VIJAYANAGAR COLONY,KHAIRATHABAD ZONE,-0.0193180197136844,-0.4558461107623159,-0.262665913625471,0.03323908587082847,0.03709441191685139,0.003855326046022914
136,NEREDMET,SECUNDERABAD ZONE,-0.0485805410370838,-0.7609302988489404,-0.2751248884781022,0.050961977722332755,0.05655199036687115,0.005590012644538393
6,NACHARAM,L.B.NAGAR ZONE,-0.03887265589949,-0.6664039921364804,-0.2776774331415802,0.07351617283815888,0.077585019852124,0.004068847013965121
26,OLD MALAKPET,CHARMINAR ZONE,-0.0498129944142482,-0.8097127964940185,-0.3115828523515363,0.04390294825860638,0.04665270661054544,0.002749758351939066
109,HAFEEZPET,SERILINGAMPALLY ZONE,-0.0598648834576493,-0.9424476294071836,-0.3437987948306907,0.04293910770291408,0.03820886333487797,-0.00473024436803611
45,JANGAMMET,CHARMINAR ZONE,-0.0431497904299768,-0.8682884198322398,-0.436790515532471,0.03973367722784445,0.04186350856357478,0.002129831335730331
135,VENKATAPURAM,KUKATPALLY ZONE,-0.0467017524483231,-0.9342430957281068,-0.4672255712448755,0.035905875873701115,0.03693668902637831,0.0010308131526771958
47,NAWABSAHEBKUNTA,CHARMINAR ZONE,-0.0217513912952807,-0.7675766717792527,-0.5500627588264447,0.03384884546252471,0.0389441975568591,0.005095352094334392
53,DOODBOWLI,CHARMINAR ZONE,-0.0358319921005167,-0.9215559462630196,-0.5632360252578517,0.032386024430270326,0.033168152408479486,0.00078212797820916
76,MALLEPALLY,KHAIRATHABAD ZONE,-0.0130505015821402,-0.69990691096055,-0.569401895139148,0.029263963368401782,0.031560959476153165,0.0022969961077513833
62,ZIAGUDA,KHAIRATHABAD ZONE,-0.0367273803238205,-0.9659901225802728,-0.5987163193420677,0.04018468370773671,0.04127064582947792,0.0010859621217412102
72,ASIF NAGAR,KHAIRATHABAD ZONE,-0.0238898099655004,-0.8492978199623806,-0.6103997203073757,0.029467814293524814,0.031226247321263063,0.0017584330277382494
97,SOMAJIGUDA,KHAIRATHABAD ZONE,-0.0221924451025865,-0.8347436233710965,-0.6128191723452314,0.034692805800269594,0.04099341887487907,0.006300613074609475
138,MOULA-ALI,SECUNDERABAD ZONE,-0.0454504934970403,-1.098492811691429,-0.6439878767210259,0.031200018341369064,0.034153658592535975,0.0029536402511669106
63,MANGALHAT,KHAIRATHABAD ZONE,-0.0437480457911731,-1.2260870277022775,-0.7886065697905456,0.03538112771912356,0.0447627579848676,0.00938163026574404
91,KHAIRTABAD,KHAIRATHABAD ZONE,-0.0100366476250155,-0.9359062644731324,-0.8355397882229765,0.0429506795866524,0.04661964430243766,0.003668964715785261
111,BHARATHI NAGAR,SERILINGAMPALLY ZONE,-0.0343991033250465,-1.2087962959992282,-0.8648052627487632,0.036236765615378766,0.04403655340197392,0.007799787786595153
87,RAMNAGAR,SECUNDERABAD ZONE,-0.0318989664009857,-1.1859345296675627,-0.8669448656577057,0.03413047532449088,0.03963685470415623,0.0055063793796653535
128,CHINTAL,KUKATPALLY ZONE,-0.0153106169811132,-1.0207072958236552,-0.8676011260125229,0.16305992095607538,0.25365853464875354,0.09059861369267816
28,AZAMPURA,CHARMINAR ZONE,-0.039199562853067,-1.2823895403395935,-0.8903939118089229,0.035173230953395536,0.036256374638095036,0.0010831436846995002
51,GOSHA MAHAL,KHAIRATHABAD ZONE,-0.0450004496648153,-1.4461060215201726,-0.9961015248720196,0.04079940775231653,0.04086550705307271,6.609930075617693e-05
48,SHALIBANDA,CHARMINAR ZONE,-0.024551366625556,-1.2625448719032306,-1.017031205647671,0.031169184001313615,0.031827400943802174,0.0006582169424885591
137,VINAYAK NAGAR,SECUNDERABAD ZONE,-0.0179717107836137,-1.227314482096716,-1.047597374260579,0.03405193009722163,0.04905735725851405,0.015005427161292426
134,ALWAL,KUKATPALLY ZONE,-0.0277105848075825,-1.3265454861785742,-1.0494396381027482,0.03904032794593418,0.044278036337573254,0.005237708391639076
150,MONDA  MARKET,SECUNDERABAD ZONE,-0.0181335645312787,-1.238349803525324,-1.057014158212537,0.03149920171737133,0.03525882296090499,0.0037596212435336562
54,JAHANUMA,CHARMINAR ZONE,-0.0251260173466438,-1.3114859341295286,-1.0602257606630905,0.0314504684411501,0.03202973263064477,0.0005792641894946729
75,RED HILLS,KHAIRATHABAD ZONE,-0.0255972142651634,-1.354425119253385,-1.09845297660175,0.038304752753379086,0.049715688604898944,0.011410935851519859
84,BAGH AMBERPET,SECUNDERABAD ZONE,-0.0457160941142135,-1.570429618264292,-1.113268677122156,0.038838155427732335,0.050030372549357556,0.011192217121625221
140,MALKAJGIRI,SECUNDERABAD ZONE,-0.0234249358969752,-1.347661765672818,-1.1134124067030653,0.032972687033691106,0.037267090101986505,0.004294403068295399
33,MOGHALPURA,CHARMINAR ZONE,-0.0239297002899675,-1.358659076812209,-1.1193620739125334,0.029312740146260185,0.030879995086880906,0.0015672549406207208
38,I.S.SADAN,CHARMINAR ZONE,-0.0305744378451075,-1.4459241201350537,-1.1401797416839785,0.036005660112575,0.03910782882594498,0.0031021687133699835
148,RAMGOPALPET,SECUNDERABAD ZONE,-0.0111844982746121,-1.2606680068367098,-1.1488230240905886,0.032588658404038594,0.03832191330176226,0.005733254897723666
82,GOLNAKA,SECUNDERABAD ZONE,-0.0446087471521896,-1.6216853641955566,-1.1755978926736603,0.05026830689102263,0.05691706807278534,0.006648761181762712
11,NAGOLE,L.B.NAGAR ZONE,-0.1140754131987502,-2.3620673992988586,-1.2213132673113558,0.15214478576316245,0.14051612525588147,-0.01162866050728098
143,TARNAKA,SECUNDERABAD ZONE,-0.0502922446130366,-1.7357267997084236,-1.2328043535780575,0.07051868757962175,0.06770046829496079,-0.0028182192846609583
56,KISHAN BAGH,CHARMINAR ZONE,-0.0378613705711138,-1.6318623838792377,-1.2532486781680996,0.044854477795585226,0.04648198102274243,0.0016275032271572051
86,MUSHEERABAD,SECUNDERABAD ZONE,-0.0371695884659883,-1.6489113505446014,-1.2772154658847183,0.0379685480912091,0.04980907386772719,0.01184052577651809
78,GUNFOUNDRY(Abids),KHAIRATHABAD ZONE,-0.0261054457101892,-1.564470126325496,-1.303415669223603,0.037858507869230874,0.0444390332922739,0.006580525423043028
35,GOWLIPURA,CHARMINAR ZONE,-0.0298668826787218,-1.6349600479547632,-1.336291221167545,0.03036618681859283,0.030681701544558623,0.0003155147259657938
43,CHANDRAYANGUTTA,CHARMINAR ZONE,-0.0568635133763198,-1.913871618941961,-1.3452364851787633,0.04982913705978376,0.055671508975945604,0.005842371916161847
133,MACHABOLARUM,KUKATPALLY ZONE,-0.0659227263824877,-2.0149371086983194,-1.3557098448734424,0.06949117691352846,0.07158061553612041,0.0020894386225919492
141,GOUTHAM NAGAR,SECUNDERABAD ZONE,-0.0334897972815209,-1.7040292322867143,-1.3691312594715055,0.031701813174559154,0.03553468912121122,0.0038328759466520687
39,SANTOSH NAGAR,CHARMINAR ZONE,-0.040850553058247,-1.8084144067450156,-1.3999088761625451,0.03720319638111997,0.03873240125733164,0.001529204876211672
50,BEGUM BAZAR,KHAIRATHABAD ZONE,-0.0161456523117951,-1.637459620818987,-1.476003097701036,0.037588256764201265,0.043106838610137824,0.0055185818459365585
49,GANSIBAZAR,CHARMINAR ZONE,-0.0116486256867647,-1.6063416318956314,-1.4898553750279837,0.03629949415241604,0.0387591144498416,0.002459620297425559
30,DABEERPURA,CHARMINAR ZONE,-0.0239965775229951,-1.737594675007557,-1.497628899777605,0.035707715811707896,0.04052870111902123,0.004820985307313334
27,AKBERBAGH,CHARMINAR ZONE,-0.0375059842304131,-1.910948084227272,-1.5358882419231406,0.04687078347982934,0.06939153465919101,0.02252075117936167
52,PURANAPOOL,CHARMINAR ZONE,-0.0242076256269756,-1.7792018498050552,-1.5371255935352992,0.030925097472913457,0.031011270389219636,8.617291630617918e-05
40,RIYASATNAGAR,CHARMINAR ZONE,-0.0415670524685637,-1.973743937398396,-1.558073412712759,0.03465885623351728,0.0361093541114982,0.001450497877980926
77,JAMBAGH(Nampally),KHAIRATHABAD ZONE,-0.0202340099260778,-1.785650384058009,-1.583310284797231,0.03155161238579471,0.034304454307176865,0.002752841921382157
81,NALLAKUNTA,SECUNDERABAD ZONE,-0.0264290310672489,-1.869605804012068,-1.6053154933395777,0.032797819051010965,0.036852744773263016,0.004054925722252051
29,CHAWANI,CHARMINAR ZONE,-0.0349367973601581,-1.9850130996648967,-1.635645126063316,0.03451195234493628,0.04052540015737629,0.006013447812440009
36,LALITHABAGH,CHARMINAR ZONE,-0.037423056833568,-2.0104398114743915,-1.6362092431387114,0.03683068298774896,0.040831012158381905,0.004000329170632942
130,SUBHASH NAGAR,KUKATPALLY ZONE,-0.0301578724702202,-1.984115432394013,-1.6825367076918112,0.039285829055838585,0.0488905190458195,0.009604689989980916
24,SAIDABAD,CHARMINAR ZONE,-0.0315492585618074,-2.016427572668356,-1.7009349870502808,0.032720235993706354,0.04193203296276831,0.009211796969061957
21,KOTHAPET,L.B.NAGAR ZONE,-0.0576813903011855,-2.285801235324662,-1.7089873323128062,0.03485371330108553,0.03843510433825904,0.0035813910371735036
64,DATTATHREYA NAGAR,KHAIRATHABAD ZONE,-0.0246892526570899,-2.055919795928709,-1.80902726935781,0.029715260517958683,0.031712639821210316,0.0019973793032516327
132,JEEDIMETLA,KUKATPALLY ZONE,-0.0790153806287246,-2.6302255544894493,-1.8400717482022035,0.07492416763875802,0.0707828094204574,-0.004141358218300625
25,MOOSARAMBAGH,CHARMINAR ZONE,-0.0316505347820604,-2.238570484784937,-1.922065136964333,0.036246129824773564,0.03714968135979442,0.0009035515350208564
147,BANSILALPET,SECUNDERABAD ZONE,-0.0193119740092432,-2.1218875305598104,-1.9287677904673772,0.03365424475540382,0.039025637741538256,0.005371392986134434
44,UPPUGUDA,CHARMINAR ZONE,-0.0456979473821211,-2.386912309133692,-1.9299328353124807,0.03391268599556399,0.03438059402329953,0.0004679080277355391
80,KACHIGUDA(Barkathpura),SECUNDERABAD ZONE,-0.0123775131402334,-2.116235014098514,-1.992459882696179,0.031898135168073,0.03553348804499853,0.0036353528769255267
12,MANSOORABAD,L.B.NAGAR ZONE,-0.0866326495667466,-2.906423324558645,-2.040096828891179,0.10866010526017601,0.10028018798149929,-0.008379917278676721
32,PATHER GATTI,CHARMINAR ZONE,-0.0126980652841117,-2.189649096367937,-2.06266844352682,0.035347985133552556,0.03690266851155169,0.0015546833779991331
85,ADIKMET,SECUNDERABAD ZONE,-0.0300888363180333,-2.406807711366433,-2.1059193481861,0.03194098257316944,0.03407652979027757,0.0021355472171081247
79,HIMAYATNAGAR,SECUNDERABAD ZONE,-0.0162147762216955,-2.329211960702672,-2.167064198485716,0.03117159206451018,0.03375183117706072,0.0025802391125505433
13,HAYATHNAGAR,L.B.NAGAR ZONE,-0.0960051979623268,-3.1693680870889978,-2.209316107465729,0.06715959205735311,0.05494378956502448,-0.012215802492328634
89,GANDHINAGAR,SECUNDERABAD ZONE,-0.0209907080027767,-2.437751138168025,-2.227844058140257,0.03175168482478719,0.03540509463180302,0.0036534098070158255
146,BOUDHA NAGAR,SECUNDERABAD ZONE,-0.0187910586557863,-2.4541830978018098,-2.2662725112439466,0.03025592088274373,0.03170648696230677,0.001450566079563037
19,SAROORNAGAR,L.B.NAGAR ZONE,-0.0344394780115534,-2.623064132875612,-2.278669352760078,0.03626045918120256,0.0408529240398559,0.00459246485865334
34,TALABCHANCHALAM,CHARMINAR ZONE,-0.018591310993658,-2.516254458867749,-2.330341348931169,0.030373993578202186,0.031207102944236714,0.0008331093660345276
22,CHAITHANYAPURI,L.B.NAGAR ZONE,-0.0454917810342328,-2.7956237196196767,-2.340705909277349,0.04718948648084729,0.047985012419093025,0.0007955259382457364
145,SEETHAPHALMANDI,SECUNDERABAD ZONE,-0.0211887939457574,-2.5538483876923763,-2.3419604482348024,0.029481166200546395,0.03143383963505381,0.0019526734345074181
18,LINGOJIGUDA,L.B.NAGAR ZONE,-0.0524163301881307,-2.899359561987396,-2.3751962601060885,0.03346258156080568,0.030867075441312033,-0.002595506119493645
90,KAVADIGUDA,SECUNDERABAD ZONE,-0.0320929371807985,-2.698983411169636,-2.3780540393616505,0.07176853390736045,0.09320256450009241,0.021434030592731967
23,GADDIANNARAM,L.B.NAGAR ZONE,-0.022181336454277,-2.715995067351997,-2.494181702809227,0.03089521080771679,0.03152447039659523,0.0006292595888784391
16,HASTHINAPURAM,L.B.NAGAR ZONE,-0.0840913769567443,-3.4126784730319386,-2.5717647034644946,0.03216858697448883,0.0316674544655704,-0.0005011325089184296
17,CHAMPAPET,L.B.NAGAR ZONE,-0.0430435650800698,-3.0395941909866693,-2.609158540185972,0.03036699108997202,0.03207663153920693,0.0017096404492349115
88,BHOLAKPUR,SECUNDERABAD ZONE,-0.0096446787014567,-2.711195267504749,-2.614748480490182,0.030389467501751612,0.03257779191580752,0.0021883244140559095
37,KURMAGUDA,CHARMINAR ZONE,-0.0255878524267045,-2.90004584715792,-2.644167322890873,0.030015011706699114,0.03257754709890662,0.002562535392207504
14,B.N.REDDY NAGAR,L.B.NAGAR ZONE,-0.0874128964414323,-3.5335256668441275,-2.6593967024298046,0.09135863269058339,0.08357601050470642,-0.0077826221858769695
20,R.K.PURAM,L.B.NAGAR ZONE,-0.0371773305613424,-3.103293313197952,-2.731520007584528,0.031613813326614386,0.03376377284600813,0.002149959519393743
31,REIN BAZAR,CHARMINAR ZONE,-0.0180789084348461,-2.9891795444804146,-2.8083904601319536,0.02955642379118318,0.030016801733551285,0.0004603779423681051
15,VANASTHALIPURAM,L.B.NAGAR ZONE,-0.0739064646159522,-3.659681619351069,-2.9206169731915472,0.0464220583707342,0.04458844491594664,-0.0018336134547875596
