year,ward_no,ward_name,mean_tree_prob
2019,89,GANDHINAGAR,0.033210121659080494
2019,75,RED HILLS,0.038813910004561844
2019,79,HIMAYATNAGAR,0.03187912748911624
2019,88,BHOLAKPUR,0.031496340879361685
2019,86,MUSHEERABAD,0.040331727217075015
2019,85,ADIKMET,0.03299590463415146
2019,87,RAMNAGAR,0.03547712819463251
2019,90,KAVADIGUDA,0.06728192996986375
2019,93,BANJARA HILLS,0.0383893771835027
2019,91,KHAIRTABAD,0.04289426998974059
2019,103,BORABANDA,0.03210567539868133
2019,97,SOMAJIGUDA,0.037433581430003936
2019,98,AMEERPET,0.04601515508549226
2019,101,ERRAGADDA,0.04585105192671776
2019,100,SANATH NAGAR,0.039471400800927765
2019,99,VENGALRAO NAGAR,0.0567620936398288
2019,102,RAHAMATH NAGAR,0.03989403408569604
2019,6,NACHARAM,0.06044540106500765
2019,84,BAGH AMBERPET,0.039695057081708736
2019,81,NALLAKUNTA,0.034487872292447444
2019,80,KACHIGUDA(Barkathpura),0.03290104923781386
2019,82,GOLNAKA,0.04902399241098205
2019,83,AMBERPET,0.07337943073784708
2019,51,GOSHA MAHAL,0.04056891140753312
2019,68,TOLICHOWKI,0.08318343049936539
2019,67,GOLCONDA,0.0822778016890551
2019,77,JAMBAGH(Nampally),0.03196964003783391
2019,63,MANGALHAT,0.03795866258742198
2019,71,GUDIMALKAPUR,0.04068744844395339
2019,70,MEHDIPATNAM,0.03251288377223158
2019,76,MALLEPALLY,0.030029891072107146
2019,62,ZIAGUDA,0.04010613761294459
2019,72,ASIF NAGAR,0.030477868692035375
2019,73,VIJAYANAGAR COLONY,0.03431423482683296
2019,5,MALLAPUR,0.0915041557884446
2019,3,CHERLAPALLY,0.07754563602663175
2019,96,YOUSUFGUDA,0.052759098607122634
2019,95,JUBILEE HILLS,0.04343787197040702
2019,50,BEGUM BAZAR,0.038140407218850605
2019,78,GUNFOUNDRY(Abids),0.0387706220814704
2019,65,KARWAN,0.03957448394997805
2019,2,DR.A.S.RAO NAGAR,0.058499377184699664
2019,4,MEERPET H.B.COLONY,0.08295075864102774
2019,1,KAPRA,0.04421838574919163
2019,94,SHAIKPET,0.04129771734213407
2019,64,DATTATHREYA NAGAR,0.03056434555795694
2019,69,NANALNAGAR,0.11767063671450932
2020,127,RANGAREDDY NAGAR,0.08292496034530322
2020,119,OLD BOWENPALLY,0.046665460792454504
2020,145,SEETHAPHALMANDI,0.03091941761330224
2020,146,BOUDHA NAGAR,0.0316968633302254
2020,147,BANSILALPET,0.038728465268955424
2020,144,METTUGUDA,0.07556204907455838
2020,148,RAMGOPALPET,0.03670491660662636
2020,150,MONDA  MARKET,0.03418313100734565
2020,136,NEREDMET,0.05474965566558713
2020,141,GOUTHAM NAGAR,0.036114909940472444
2020,140,MALKAJGIRI,0.04316687373347478
2020,139,EAST ANAND BAGH,0.10184083658751439
2020,142,ADDAGUTTA,0.059228893218041825
2020,137,VINAYAK NAGAR,0.037772242256723904
2020,134,ALWAL,0.04682231114160598
2020,132,JEEDIMETLA,0.08659233189936892
2020,CONTONMENT AREA,,0.21310260870243067
2020,120,BALA NAGAR,0.24763726346226697
2020,130,SUBHASH NAGAR,0.04993527955287573
2020,131,QUTHBULLAPUR,0.13726551741146206
2020,121,KUKATPALLY,0.03896960380434261
2020,125,GAJULARAMARAM,0.06630176233863344
2020,124,ALLYWN COLONY,0.0383746303012881
2020,114,K.P.H.B.COLONY,0.07409033408997626
2020,116,ALLAPUR,0.05857056040320356
2020,115,BALAJI NAGAR,0.19274896679456702
2020,117,MOOSAPET,0.03694104730253732
2020,105,GACHIBOWLI,0.14787318620695242
2020,110,CHANDANAGAR,0.07265191602881087
2020,111,BHARATHI NAGAR,0.04251246938241464
2020,106,SERILINGAMPALLY,0.09429980032678985
2020,104,KONDAPUR,0.06475794336851831
2020,109,HAFEEZPET,0.040600276640121724
2020,118,FATEH NAGAR,0.04399352131250828
2020,143,TARNAKA,0.0709440136388863
2020,8,HABSIGUDA,0.1702654221960517
2020,40,RIYASATNAGAR,0.03530503612033173
2020,36,LALITHABAGH,0.03641204778042146
2020,34,TALABCHANCHALAM,0.030972729305382484
2020,22,CHAITHANYAPURI,0.04730514136082155
2020,37,KURMAGUDA,0.03072083941891506
2020,31,REIN BAZAR,0.029726804744936684
2020,29,CHAWANI,0.038008143857259515
2020,38,I.S.SADAN,0.04117516514047553
2020,18,LINGOJIGUDA,0.03535571244420935
2020,16,HASTHINAPURAM,0.0315862931620495
2020,20,R.K.PURAM,0.033304384761133676
2020,19,SAROORNAGAR,0.04101525014880855
2020,14,B.N.REDDY NAGAR,0.08337278858453305
2020,12,MANSOORABAD,0.10735541795903628
2020,21,KOTHAPET,0.03866692632834085
2020,11,NAGOLE,0.15163659914209018
2020,10,UPPAL,0.07755798385347902
2020,GRAMPANCHAYAT PEERZADI GUDA,,0.03268875202440913
2020,KALAVANCHA GRAM PANCHAYATH,,0.030735406471980278
2020,13,HAYATHNAGAR,0.05992082631366752
2020,15,VANASTHALIPURAM,0.04700690201882127
2020,26,OLD MALAKPET,0.0457869713642111
2020,17,CHAMPAPET,0.03143940889798247
2020,39,SANTOSH NAGAR,0.038366908472132664
2020,66,LUNGER HOUSE,0.17381703269967833
2020,112,RAMACHANDRAPURAM,0.059744229800273156
2020,128,CHINTAL,0.23551186670359853
2020,126,JAGADGIRI GUTTA,0.05386400772219019
2020,129,SURARAM,0.1723838100656708
2020,133,MACHABOLARUM,0.07461574534974118
2020,138,MOULA-ALI,0.03586089472565485
2020,107,MADHAPUR,0.055326427909314996
2020,OU,,0.2905999472785177
2020,149,BEGUMPET,0.0839620510779194
2020,135,VENKATAPURAM,0.037395036378599616
2020,123,HYDER NAGAR,0.06243066415723323
2020,122,VIVEKANANDA NAGAR COLONY,0.03201022988402747
2020,113,PATANCHERUVU,0.10165793488679334
2020,108,MIYAPUR,0.10036012294569874
2020,41,KANCHANBAGH,0.13322411179836843
2020,7,CHILUKA NAGAR,0.10006963413838244
2020,9,RAMANTHAPUR,0.08117130099702043
2020,25,MOOSARAMBAGH,0.03802784340969286
2020,BANDLA GUDA,,0.05565058108732435
2020,28,AZAMPURA,0.03788600822454088
2020,56,KISHAN BAGH,0.048248537838268865
2020,52,PURANAPOOL,0.03040764290583809
2020,59,MAILARDEVPALLY,0.1075199948581337
2020,46,FALAKNUMA,0.04411692062585028
2020,61,ATTAPUR,0.04451346695462238
2020,60,RAJENDRANAGAR,0.14936883759199376
2020,49,GANSIBAZAR,0.03764334726865545
2020,33,MOGHALPURA,0.02982436902610386
2020,47,NAWABSAHEBKUNTA,0.03690653798974578
2020,58,SHASTRIPURAM,0.03694387397474712
2020,54,JAHANUMA,0.031546298276478105
2020,48,SHALIBANDA,0.03194346448976548
2020,53,DOODBOWLI,0.03343986549663916
2020,55,RAMNASTPURA,0.13226810471384579
2020,43,CHANDRAYANGUTTA,0.053888002228257646
2020,44,UPPUGUDA,0.03475212781601141
2020,35,GOWLIPURA,0.030794020736717956
2020,30,DABEERPURA,0.03797894101634672
2020,32,PATHER GATTI,0.03599599228565811
2020,23,GADDIANNARAM,0.03143207379844993
2020,24,SAIDABAD,0.03547862582919141
2020,27,AKBERBAGH,0.05258266300381931
2020,45,JANGAMMET,0.04186815671502033
2020,42,BARKAS,0.0668991057858187
2020,57,SULEMAN NAGAR,0.07723022738251835
2020,74,AHMED NAGAR,0.09505726300490981
2020,92,VENKATESHWARA COLONY,0.1523712481042797
2020,89,GANDHINAGAR,0.03402572383673333
2020,75,RED HILLS,0.04196016371794199
2020,79,HIMAYATNAGAR,0.033180569000886624
2020,88,BHOLAKPUR,0.03182224679530367
2020,86,MUSHEERABAD,0.048322605878340336
2020,85,ADIKMET,0.03402670486046551
2020,87,RAMNAGAR,0.03850767015437339
2020,90,KAVADIGUDA,0.08328160530797277
2020,93,BANJARA HILLS,0.04175742800638965
2020,91,KHAIRTABAD,0.04588070128105376
2020,103,BORABANDA,0.03324128932549199
2020,97,SOMAJIGUDA,0.03957059165911426
2020,98,AMEERPET,0.05258475813246059
2020,101,ERRAGADDA,0.05656846979126127
2020,100,SANATH NAGAR,0.042622903698172676
2020,99,VENGALRAO NAGAR,0.06932464840247338
2020,102,RAHAMATH NAGAR,0.04072484083141252
2020,6,NACHARAM,0.07956305913684213
2020,84,BAGH AMBERPET,0.044734667632356555
2020,81,NALLAKUNTA,0.03548892137106275
2020,80,KACHIGUDA(Barkathpura),0.033776842551473354
2020,82,GOLNAKA,0.05260283013163891
2020,83,AMBERPET,0.0889432333704191
2020,51,GOSHA MAHAL,0.04326189769618799
2020,68,TOLICHOWKI,0.10419216659499193
2020,67,GOLCONDA,0.11117065371838601
2020,77,JAMBAGH(Nampally),0.033188660290442054
2020,63,MANGALHAT,0.04302419822017029
2020,71,GUDIMALKAPUR,0.049390477748467235
2020,70,MEHDIPATNAM,0.03284088405540836
2020,76,MALLEPALLY,0.03033449972242796
2020,62,ZIAGUDA,0.0409496056482105
2020,72,ASIF NAGAR,0.030413116533809854
2020,73,VIJAYANAGAR COLONY,0.036055097005228263
2020,5,MALLAPUR,0.12774677290777062
2020,3,CHERLAPALLY,0.1133403101476002
2020,96,YOUSUFGUDA,0.0592410396359077
2020,95,JUBILEE HILLS,0.04804754804903424
2020,50,BEGUM BAZAR,0.040024879456229304
2020,78,GUNFOUNDRY(Abids),0.04229554422870212
2020,65,KARWAN,0.03972628982232997
2020,2,DR.A.S.RAO NAGAR,0.07541377630712799
2020,4,MEERPET H.B.COLONY,0.09698434062330098
2020,1,KAPRA,0.05174218013072109
2020,94,SHAIKPET,0.04777895447608305
2020,64,DATTATHREYA NAGAR,0.030354353199359956
2020,69,NANALNAGAR,0.1623785445129556
2021,127,RANGAREDDY NAGAR,0.07739195387020091
2021,119,OLD BOWENPALLY,0.037723234386134244
2021,145,SEETHAPHALMANDI,0.03188342999518315
2021,146,BOUDHA NAGAR,0.032984346726660674
2021,147,BANSILALPET,0.03825916827677254
2021,144,METTUGUDA,0.0716479471627616
2021,148,RAMGOPALPET,0.03699821229382766
2021,150,MONDA  MARKET,0.03532086704859753
2021,136,NEREDMET,0.05613330086920689
2021,141,GOUTHAM NAGAR,0.03786469241141914
2021,140,MALKAJGIRI,0.04758737213241951
2021,139,EAST ANAND BAGH,0.0927606350864387
2021,142,ADDAGUTTA,0.059227289204993386
2021,137,VINAYAK NAGAR,0.03936038882984958
2021,134,ALWAL,0.04480368296950539
2021,132,JEEDIMETLA,0.08009078151418896
2021,CONTONMENT AREA,,0.23094234825220178
2021,120,BALA NAGAR,0.22979431852114338
2021,130,SUBHASH NAGAR,0.048895022221068264
2021,131,QUTHBULLAPUR,0.12856190692748254
2021,121,KUKATPALLY,0.040172177743852414
2021,125,GAJULARAMARAM,0.06532194881625464
2021,124,ALLYWN COLONY,0.03945289339921795
2021,114,K.P.H.B.COLONY,0.06615193511326557
2021,116,ALLAPUR,0.05340482066058229
2021,115,BALAJI NAGAR,0.17821119074192907
2021,117,MOOSAPET,0.03644037699066608
2021,105,GACHIBOWLI,0.12458894815917693
2021,110,CHANDANAGAR,0.06630259674341978
2021,111,BHARATHI NAGAR,0.04309666172309595
2021,106,SERILINGAMPALLY,0.08184791687479744
2021,104,KONDAPUR,0.05904703525166382
2021,109,HAFEEZPET,0.040081005328752875
2021,118,FATEH NAGAR,0.04197941141461976
2021,143,TARNAKA,0.07063641723671218
2021,8,HABSIGUDA,0.1581491652708691
2021,40,RIYASATNAGAR,0.03570338225937689
2021,36,LALITHABAGH,0.037807109477140735
2021,34,TALABCHANCHALAM,0.031906136956686995
2021,22,CHAITHANYAPURI,0.044767875771682245
2021,37,KURMAGUDA,0.032140997366640355
2021,31,REIN BAZAR,0.03067738625557121
2021,29,CHAWANI,0.03748934655206339
2021,38,I.S.SADAN,0.04132558556993245
2021,18,LINGOJIGUDA,0.03270373500216457
2021,16,HASTHINAPURAM,0.03206522346079505
2021,20,R.K.PURAM,0.03384669740038026
2021,19,SAROORNAGAR,0.03921893938119698
2021,14,B.N.REDDY NAGAR,0.08155990960210314
2021,12,MANSOORABAD,0.09667002927525487
2021,21,KOTHAPET,0.03655285580963586
2021,11,NAGOLE,0.13467958452889173
2021,10,UPPAL,0.07299144356118753
2021,GRAMPANCHAYAT PEERZADI GUDA,,0.032270658860591946
2021,KALAVANCHA GRAM PANCHAYATH,,0.03176746685147216
2021,13,HAYATHNAGAR,0.05401091672336014
2021,15,VANASTHALIPURAM,0.04511715432140999
2021,26,OLD MALAKPET,0.04551311592371947
2021,17,CHAMPAPET,0.03198898594094152
2021,39,SANTOSH NAGAR,0.03893677856137645
2021,66,LUNGER HOUSE,0.16307738849349895
2021,112,RAMACHANDRAPURAM,0.059524343667435545
2021,128,CHINTAL,0.21149376237298392
2021,126,JAGADGIRI GUTTA,0.05021224477936225
2021,129,SURARAM,0.1511688943981337
2021,133,MACHABOLARUM,0.07478044973689484
2021,138,MOULA-ALI,0.036829509511792195
2021,107,MADHAPUR,0.04986908546990173
2021,OU,,0.2939464008188259
2021,149,BEGUMPET,0.08207933700971223
2021,135,VENKATAPURAM,0.03813467712984579
2021,123,HYDER NAGAR,0.051974589781593285
2021,122,VIVEKANANDA NAGAR COLONY,0.032889174311775474
2021,113,PATANCHERUVU,0.10174204799395571
2021,108,MIYAPUR,0.08263770064075064
2021,41,KANCHANBAGH,0.12435337889654036
2021,7,CHILUKA NAGAR,0.09389939868952378
2021,9,RAMANTHAPUR,0.08312557328876143
2021,25,MOOSARAMBAGH,0.03772110639158051
2021,BANDLA GUDA,,0.05495113987794698
2021,28,AZAMPURA,0.035223570642939954
2021,56,KISHAN BAGH,0.05051674685470669
2021,52,PURANAPOOL,0.031106933013873937
2021,59,MAILARDEVPALLY,0.0978663797582012
2021,46,FALAKNUMA,0.04148175263507668
2021,61,ATTAPUR,0.0431953567900165
2021,60,RAJENDRANAGAR,0.13983634134200132
2021,49,GANSIBAZAR,0.0384907484469413
2021,33,MOGHALPURA,0.030443501779338474
2021,47,NAWABSAHEBKUNTA,0.036874664301602744
2021,58,SHASTRIPURAM,0.03535640200212896
2021,54,JAHANUMA,0.03267507085815338
2021,48,SHALIBANDA,0.03219307997319154
2021,53,DOODBOWLI,0.03325381543600517
2021,55,RAMNASTPURA,0.16325778804051075
2021,43,CHANDRAYANGUTTA,0.05158180884568032
2021,44,UPPUGUDA,0.034488842993368095
2021,35,GOWLIPURA,0.03181993769000001
2021,30,DABEERPURA,0.03718792394400087
2021,32,PATHER GATTI,0.03645587696774411
2021,23,GADDIANNARAM,0.031949866711695966
2021,24,SAIDABAD,0.038013060070980764
2021,27,AKBERBAGH,0.054174968061852784
2021,45,JANGAMMET,0.041693222057914904
2021,42,BARKAS,0.05879107396467501
2021,57,SULEMAN NAGAR,0.06473720315931672
2021,74,AHMED NAGAR,0.08561165964350906
2021,92,VENKATESHWARA COLONY,0.1244825429284933
2021,89,GANDHINAGAR,0.034793540618667206
2021,75,RED HILLS,0.04371572963339964
2021,79,HIMAYATNAGAR,0.033401638070368986
2021,88,BHOLAKPUR,0.03260641927470997
2021,86,MUSHEERABAD,0.04236185830934479
2021,85,ADIKMET,0.03460108434478878
2021,87,RAMNAGAR,0.03678789079399234
2021,90,KAVADIGUDA,0.0817562193284251
2021,93,BANJARA HILLS,0.04029653953725012
2021,91,KHAIRTABAD,0.04545544141794777
2021,103,BORABANDA,0.033487474406951726
2021,97,SOMAJIGUDA,0.03895066767300505
2021,98,AMEERPET,0.047712238919163194
2021,101,ERRAGADDA,0.051525383829351734
2021,100,SANATH NAGAR,0.04298348866244298
2021,99,VENGALRAO NAGAR,0.06255088991226261
2021,102,RAHAMATH NAGAR,0.03942167432383534
2021,6,NACHARAM,0.07257668063186708
2021,84,BAGH AMBERPET,0.04526845301331435
2021,81,NALLAKUNTA,0.03655714567162568
2021,80,KACHIGUDA(Barkathpura),0.034349738473346325
2021,82,GOLNAKA,0.04989105373301999
2021,83,AMBERPET,0.08785768336316656
2021,51,GOSHA MAHAL,0.0436582830054986
2021,68,TOLICHOWKI,0.10272935680994004
2021,67,GOLCONDA,0.11246377141007494
2021,77,JAMBAGH(Nampally),0.03384602762821785
2021,63,MANGALHAT,0.041390837958570265
2021,71,GUDIMALKAPUR,0.046054433905391705
2021,70,MEHDIPATNAM,0.03357041930294196
2021,76,MALLEPALLY,0.03185191787042978
2021,62,ZIAGUDA,0.04204355287132332
2021,72,ASIF NAGAR,0.03177829164978473
2021,73,VIJAYANAGAR COLONY,0.0380372787206514
2021,5,MALLAPUR,0.11152218345387745
2021,3,CHERLAPALLY,0.10658486146261544
2021,96,YOUSUFGUDA,0.052367982651391025
2021,95,JUBILEE HILLS,0.04554030164554242
2021,50,BEGUM BAZAR,0.041232190706181546
2021,78,GUNFOUNDRY(Abids),0.04253526368481193
2021,65,KARWAN,0.03749676955010042
2021,2,DR.A.S.RAO NAGAR,0.07116297727967166
2021,4,MEERPET H.B.COLONY,0.07928330166058123
2021,1,KAPRA,0.0478772582223325
2021,94,SHAIKPET,0.04321478036592481
2021,64,DATTATHREYA NAGAR,0.03168586525530153
2021,69,NANALNAGAR,0.1477794720923869
2022,127,RANGAREDDY NAGAR,0.0677951880813109
2022,119,OLD BOWENPALLY,0.03246598202794741
2022,145,SEETHAPHALMANDI,0.030359159020574955
2022,146,BOUDHA NAGAR,0.03151699007235095
2022,147,BANSILALPET,0.03562891824094555
2022,144,METTUGUDA,0.06110493524184606
2022,148,RAMGOPALPET,0.03499754910074639
2022,150,MONDA  MARKET,0.03354515731216046
2022,136,NEREDMET,0.04924850400726074
2022,141,GOUTHAM NAGAR,0.035542419799962775
2022,140,MALKAJGIRI,0.04024993915618088
2022,139,EAST ANAND BAGH,0.09075545002640946
2022,142,ADDAGUTTA,0.05278891545216129
2022,137,VINAYAK NAGAR,0.03837972288284101
2022,134,ALWAL,0.03944757624588439
2022,132,JEEDIMETLA,0.065885298330109
2022,CONTONMENT AREA,,0.22743636755434501
2022,120,BALA NAGAR,0.19965593114472488
2022,130,SUBHASH NAGAR,0.044240436636590115
2022,131,QUTHBULLAPUR,0.12012039056816604
2022,121,KUKATPALLY,0.03360793105937205
2022,125,GAJULARAMARAM,0.06003967994096592
2022,124,ALLYWN COLONY,0.03381706799941213
2022,114,K.P.H.B.COLONY,0.06159133025396546
2022,116,ALLAPUR,0.05053606934615665
2022,115,BALAJI NAGAR,0.15964489995472878
2022,117,MOOSAPET,0.034135282702078766
2022,105,GACHIBOWLI,0.12253292640567467
2022,110,CHANDANAGAR,0.06955199285462707
2022,111,BHARATHI NAGAR,0.038485060522156785
2022,106,SERILINGAMPALLY,0.0718703365818559
2022,104,KONDAPUR,0.054870073089472095
2022,109,HAFEEZPET,0.03701215235757172
2022,118,FATEH NAGAR,0.03871079880523785
2022,143,TARNAKA,0.0649484362107815
2022,8,HABSIGUDA,0.14978696037390876
2022,40,RIYASATNAGAR,0.033639136014137455
2022,36,LALITHABAGH,0.03608144093986444
2022,34,TALABCHANCHALAM,0.03071492562443072
2022,22,CHAITHANYAPURI,0.04459945455480598
2022,37,KURMAGUDA,0.03080462441916752
2022,31,REIN BAZAR,0.02981631870846399
2022,29,CHAWANI,0.03593160490614508
2022,38,I.S.SADAN,0.03623792684721896
2022,18,LINGOJIGUDA,0.030620270709620905
2022,16,HASTHINAPURAM,0.029569443065434107
2022,20,R.K.PURAM,0.03314866112853588
2022,19,SAROORNAGAR,0.040397556129400755
2022,14,B.N.REDDY NAGAR,0.07591415854346296
2022,12,MANSOORABAD,0.10170693850108553
2022,21,KOTHAPET,0.0357939320403838
2022,11,NAGOLE,0.13991599838236077
2022,10,UPPAL,0.06176669469704158
2022,GRAMPANCHAYAT PEERZADI GUDA,,0.030786401442994105
2022,KALAVANCHA GRAM PANCHAYATH,,0.02858436086967986
2022,13,HAYATHNAGAR,0.05093662430183477
2022,15,VANASTHALIPURAM,0.042475722441876335
2022,26,OLD MALAKPET,0.04330269201415708
2022,17,CHAMPAPET,0.03045974853528853
2022,39,SANTOSH NAGAR,0.03509105250249669
2022,66,LUNGER HOUSE,0.16097141789315178
2022,112,RAMACHANDRAPURAM,0.053581656696063774
2022,128,CHINTAL,0.20710568845764818
2022,126,JAGADGIRI GUTTA,0.03901656219374827
2022,129,SURARAM,0.15677369295918767
2022,133,MACHABOLARUM,0.06826809634589341
2022,138,MOULA-ALI,0.03515207121604578
2022,107,MADHAPUR,0.047312895741089094
2022,OU,,0.2835261857217455
2022,149,BEGUMPET,0.07525526184245375
2022,135,VENKATAPURAM,0.034883783937538014
2022,123,HYDER NAGAR,0.05066519473875772
2022,122,VIVEKANANDA NAGAR COLONY,0.031211222784335624
2022,113,PATANCHERUVU,0.08882605446015038
2022,108,MIYAPUR,0.08702923608768098
2022,41,KANCHANBAGH,0.10471916764227407
2022,7,CHILUKA NAGAR,0.08723664497222118
2022,9,RAMANTHAPUR,0.06621110072399174
2022,25,MOOSARAMBAGH,0.03605464497219333
2022,BANDLA GUDA,,0.048468553588672296
2022,28,AZAMPURA,0.032823646667781446
2022,56,KISHAN BAGH,0.042737745938781276
2022,52,PURANAPOOL,0.029671779453580183
2022,59,MAILARDEVPALLY,0.09562834681284191
2022,46,FALAKNUMA,0.04148491041007919
2022,61,ATTAPUR,0.03789559821992436
2022,60,RAJENDRANAGAR,0.14010127791666863
2022,49,GANSIBAZAR,0.03569002682060799
2022,33,MOGHALPURA,0.02944062904661153
2022,47,NAWABSAHEBKUNTA,0.03530034119314374
2022,58,SHASTRIPURAM,0.03408529208556183
2022,54,JAHANUMA,0.03129157971936877
2022,48,SHALIBANDA,0.0308386546436836
2022,53,DOODBOWLI,0.03195063930072929
2022,55,RAMNASTPURA,0.13078058820134794
2022,43,CHANDRAYANGUTTA,0.043518135965576625
2022,44,UPPUGUDA,0.032884285615589974
2022,35,GOWLIPURA,0.03075056546681621
2022,30,DABEERPURA,0.035370221018487705
2022,32,PATHER GATTI,0.03424446795376641
2022,23,GADDIANNARAM,0.030556097344288578
2022,24,SAIDABAD,0.03627200124386333
2022,27,AKBERBAGH,0.05257316664409853
2022,45,JANGAMMET,0.04002522187456086
2022,42,BARKAS,0.05656519026142453
2022,57,SULEMAN NAGAR,0.06356534773141573
2022,74,AHMED NAGAR,0.07651823938240815
2022,92,VENKATESHWARA COLONY,0.12617950001998918
2022,89,GANDHINAGAR,0.03344961262237944
2022,75,RED HILLS,0.04140688989017826
2022,79,HIMAYATNAGAR,0.032376414675016306
2022,88,BHOLAKPUR,0.03166295997273229
2022,86,MUSHEERABAD,0.03887473531362517
2022,85,ADIKMET,0.03271209109068966
2022,87,RAMNAGAR,0.03464082175260128
2022,90,KAVADIGUDA,0.07508724245172389
2022,93,BANJARA HILLS,0.037729312272225604
2022,91,KHAIRTABAD,0.043231400088748366
2022,103,BORABANDA,0.032271971758008694
2022,97,SOMAJIGUDA,0.037039775451623125
2022,98,AMEERPET,0.043449483137956504
2022,101,ERRAGADDA,0.048304399383083736
2022,100,SANATH NAGAR,0.03772529614280998
2022,99,VENGALRAO NAGAR,0.05412287687565976
2022,102,RAHAMATH NAGAR,0.03735436574670366
2022,6,NACHARAM,0.07036881678877036
2022,84,BAGH AMBERPET,0.043769413188258846
2022,81,NALLAKUNTA,0.03503579598791039
2022,80,KACHIGUDA(Barkathpura),0.03297348113983937
2022,82,GOLNAKA,0.04587520050119849
2022,83,AMBERPET,0.08426049127532975
2022,51,GOSHA MAHAL,0.03993341177159555
2022,68,TOLICHOWKI,0.09761729682231363
2022,67,GOLCONDA,0.09737230529148717
2022,77,JAMBAGH(Nampally),0.03236345664981955
2022,63,MANGALHAT,0.0378960585719604
2022,71,GUDIMALKAPUR,0.04419373326933341
2022,70,MEHDIPATNAM,0.031899004004147365
2022,76,MALLEPALLY,0.03031164272009269
2022,62,ZIAGUDA,0.03734542851511327
2022,72,ASIF NAGAR,0.030041432205608763
2022,73,VIJAYANAGAR COLONY,0.03517207694028527
2022,5,MALLAPUR,0.10826984513934115
2022,3,CHERLAPALLY,0.0961664595901998
2022,96,YOUSUFGUDA,0.050570678245807424
2022,95,JUBILEE HILLS,0.041993485764464336
2022,50,BEGUM BAZAR,0.03852462873411641
2022,78,GUNFOUNDRY(Abids),0.039512897043008074
2022,65,KARWAN,0.0347796983696115
2022,2,DR.A.S.RAO NAGAR,0.06373165641575462
2022,4,MEERPET H.B.COLONY,0.07037360725259474
2022,1,KAPRA,0.041881596792969766
2022,94,SHAIKPET,0.0396523827340262
2022,64,DATTATHREYA NAGAR,0.029967076580169106
2022,69,NANALNAGAR,0.1341404322210579
2023,127,RANGAREDDY NAGAR,0.08106826702742428
2023,119,OLD BOWENPALLY,0.034442077981641214
2023,145,SEETHAPHALMANDI,0.030917009875661938
2023,146,BOUDHA NAGAR,0.03186700548139855
2023,147,BANSILALPET,0.03726132429860262
2023,144,METTUGUDA,0.06826232548091776
2023,148,RAMGOPALPET,0.03667195307110764
2023,150,MONDA  MARKET,0.03473427001719999
2023,136,NEREDMET,0.05289553611972991
2023,141,GOUTHAM NAGAR,0.037546078784718634
2023,140,MALKAJGIRI,0.04030154106026436
2023,139,EAST ANAND BAGH,0.08747538809959347
2023,142,ADDAGUTTA,0.057431471860575074
2023,137,VINAYAK NAGAR,0.04144065663662751
2023,134,ALWAL,0.04171471637509424
2023,132,JEEDIMETLA,0.08048348452597098
2023,CONTONMENT AREA,,0.31625038175252473
2023,120,BALA NAGAR,0.2168649880331819
2023,130,SUBHASH NAGAR,0.04985417988401094
2023,131,QUTHBULLAPUR,0.13666615758533734
2023,121,KUKATPALLY,0.03397605856227678
2023,125,GAJULARAMARAM,0.060772706580885356
2023,124,ALLYWN COLONY,0.03445630538977753
2023,114,K.P.H.B.COLONY,0.06630489177610772
2023,116,ALLAPUR,0.050560994696546284
2023,115,BALAJI NAGAR,0.1699683211572904
2023,117,MOOSAPET,0.035138473173586274
2023,105,GACHIBOWLI,0.1289465042186486
2023,110,CHANDANAGAR,0.07300597932556628
2023,111,BHARATHI NAGAR,0.04178935378079419
2023,106,SERILINGAMPALLY,0.07029949715458798
2023,104,KONDAPUR,0.05787898815197834
2023,109,HAFEEZPET,0.03907176930884565
2023,118,FATEH NAGAR,0.039640519875375986
2023,143,TARNAKA,0.06467937037431702
2023,8,HABSIGUDA,0.14236330843949888
2023,40,RIYASATNAGAR,0.03347787120787103
2023,36,LALITHABAGH,0.03525409130563956
2023,34,TALABCHANCHALAM,0.031014524379636657
2023,22,CHAITHANYAPURI,0.04372709818845931
2023,37,KURMAGUDA,0.031170555316975688
2023,31,REIN BAZAR,0.02985369455834393
2023,29,CHAWANI,0.03664362713256139
2023,38,I.S.SADAN,0.036185619203511064
2023,18,LINGOJIGUDA,0.03007271509976929
2023,16,HASTHINAPURAM,0.030398464174905
2023,20,R.K.PURAM,0.03268347112849026
2023,19,SAROORNAGAR,0.03788763499578354
2023,14,B.N.REDDY NAGAR,0.07638049187459436
2023,12,MANSOORABAD,0.0974969268118781
2023,21,KOTHAPET,0.03519733493438768
2023,11,NAGOLE,0.1371637223077225
2023,10,UPPAL,0.05932072784612406
2023,GRAMPANCHAYAT PEERZADI GUDA,,0.0318714512768527
2023,KALAVANCHA GRAM PANCHAYATH,,0.029827195075777434
2023,13,HAYATHNAGAR,0.04834492807804461
2023,15,VANASTHALIPURAM,0.04359306246572989
2023,26,OLD MALAKPET,0.04248607546634849
2023,17,CHAMPAPET,0.03097547729054981
2023,39,SANTOSH NAGAR,0.03627788307723398
2023,66,LUNGER HOUSE,0.17055486017951482
2023,112,RAMACHANDRAPURAM,0.05729995717667219
2023,128,CHINTAL,0.22933107010727033
2023,126,JAGADGIRI GUTTA,0.03806440455335444
2023,129,SURARAM,0.1618507567517138
